,CUSTOMER_RISK_STATUS,INDUSTRY,REPAY_FREQUENCY,Late_Night,Early_Morning,Morning,Late_Morning,Afteroon,Late_Afternoon,Evening,Late_Evening,Night,PREF_SESSION,RESIDENCE_GB,RESIDENCE_KE,RESIDENCE_KG,RESIDENCE_NA,RESIDENCE_NG,RESIDENCE_NL,RESIDENCE_RW,RESIDENCE_US,GENDER_MALE,CUSTOMER_STATUS_Deceased,CUSTOMER_STATUS_Internal Customer,CUSTOMER_STATUS_NORMAL CLIENT,CUSTOMER_STATUS_Rts Mail/New Address Required,CUSTOMER_STATUS_Watch List / Hotlist,SEGMENT_CORPORATE,SEGMENT_HUMAN RESOURCES,SEGMENT_PERSONAL BANKING,SEGMENT_PREMIER BANKING,PROMISE_SUCCESS_YES,OUTCOME_DEBT FULLY CLEARED,OUTCOME_DECEASED,OUTCOME_FULL AND FINAL,OUTCOME_NEGOTIATION IN PROGRESS,OUTCOME_NONE,OUTCOME_PTP,OUTCOME_RESTRUCTURE,OUTCOME_SKIPTRACE,OUTCOME_UNREACHABLE,OUTCOME_Un-REACHABLE RPO,GROUP_NAME_DIGITAL SASA,GROUP_NAME_HP,GROUP_NAME_IPF,GROUP_NAME_MCL,GROUP_NAME_MORTGAGES,LOAN_STATUS_CURRENT,LOAN_STATUS_EXPIRED,LOAN_STATUS_PENDING.CLOSURE,REPAY_CURRENCY_USD,STAGE_COLLECTION,STAGE_REPOSSESSION,DAO_AREA_BRANCH BUSINESS,DAO_AREA_BRANCH OPERATIONS,DAO_AREA_BUSINESS BANKING,DAO_AREA_COMMERCIAL BANKING,DAO_AREA_CORPORATE RECOVERIES,DAO_AREA_CREDIT COLLECTIONS,DAO_AREA_CREDIT RISK MANAGEMENT,DAO_AREA_DIASPORA BANKING,DAO_AREA_GO BANKING,DAO_AREA_GOLD BANKING,DAO_AREA_HUMAN RESOURCES,DAO_AREA_NCBA HOUSE,DAO_AREA_PLATINUM BANKING,DAO_AREA_PREMIER BANKING,DAO_AREA_REMEDIAL MANAGEMENT,DAO_AREA_RETAIL BANKING,DAO_AREA_SALES,DAO_AREA_SCHEMES & MORTGAGES,DAO_AREA_SME BANKING,DAO_AREA_TEAM B,DAO_AREA_TEAM E,DAO_AREA_TEAM H
5776,36,3440,29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5777,36,3478,9,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5778,36,3478,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5779,36,1030,5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5780,36,1030,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5781,1,1030,28,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5782,1,1030,28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5783,10,3220,28,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5784,10,3220,28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5785,36,1030,32,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5786,36,1030,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5787,12,1030,28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,12,1030,28,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5789,12,1030,19,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5790,12,1030,19,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5791,36,1030,21,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5792,36,1030,21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5793,36,3478,7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5794,36,3478,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5795,1,1030,18,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5796,12,3478,28,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5797,12,3478,28,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5798,12,1030,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5799,12,1030,8,0.0,0.0,0.0,2.0,3.0,0.0,7.0,0.0,0.0,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5800,12,1030,28,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5801,12,1030,28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5802,36,1030,28,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5803,36,1030,28,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5804,36,3478,19,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5805,36,3478,19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5806,12,1030,5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5807,12,1030,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5808,36,1030,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5809,36,1030,28,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5810,36,1030,28,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5811,36,1030,28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5812,36,1030,5,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5813,36,1030,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5814,36,1030,12,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5815,36,1030,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5816,36,1030,28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5817,36,1030,28,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5818,36,1030,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5819,36,1030,28,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5820,12,1030,28,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5821,36,1030,5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5822,36,1030,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5823,36,3478,26,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5824,36,3478,26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5825,36,3478,30,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5826,36,3478,30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5827,12,3810,26,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5828,12,3810,26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5829,36,3478,5,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5830,36,3478,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5831,36,1030,3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5832,36,1030,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5833,36,1030,33,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5834,36,1030,33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5835,1,1030,9,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5836,12,1030,19,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5837,12,1030,19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5838,12,1030,5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5839,12,1030,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5840,1,1030,7,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5841,12,1030,28,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5842,12,1030,28,0.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5843,36,1030,24,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5844,36,1030,28,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5845,36,3000,22,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5846,36,3000,22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5847,36,3478,31,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5848,36,3478,31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5849,36,1030,28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
