ID,GENDER,CUSTOMER_RISK_STATUS,INDUSTRY,RESIDENCE,CUSTOMER_STATUS,SEGMENT,BRANCH,PROMISE_SUCCESS,OUTCOME,TIME_STAMP,ACTIVITY,VERSION_NUMBER,GROUP_NAME,DELINQUENCY_STRING,DELINQUENT_STATUS,DAO_AREA,LOAN_STATUS,REPAY_FREQUENCY,REPAY_CURRENCY,LOAN_TYPE,STAGE
263160,MALE,B9,3250,KE,"NORMAL CLIENT","PERSONAL BANKING","KISUMU BRANCH",NO,PTP,"2021-02-24 15:48:40",EMAIL,2,HP,"PERSONAL BANKING",B9,"BUSINESS BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
263972,MALE,A5,2410,KE,"NORMAL CLIENT","PERSONAL BANKING","BURU BURU BRANCH",NO,NONE,"2020-11-12 15:26",NONE,1,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
276092,MALE,B9,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","THIKA ROAD MALL BRANCH",NO,NONE,"2020-11-12 15:26:46",NONE,1,HP,"PERSONAL BANKING",B9,"PLATINUM BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
277000,MALE,A5,3020,KE,Deceased,"PERSONAL BANKING","ROSSLYN RIVIERA BRANCH",YES,RESTRUCTURE,"2021-06-14 08:18",CALL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",NULL
277400,MALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,PTP,"2021-01-27 13:07",EMAIL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
278318,MALE,B11,4260,KE,"CLOSED ACCOUNT","PERSONAL BANKING","KISUMU BRANCH",NO,RESTRUCTURE,"2020-11-17 13:08",CALL,NULL,HP,"PERSONAL BANKING",B11,"CREDIT COLLECTIONS",CLOSE,"e0Y e1M e0W o19D e0F",KES,,NULL
278642,MALE,A5,4805,KE,"NORMAL CLIENT","PERSONAL BANKING","MALL BRANCH",NO,RESTRUCTURE,"2020-11-03 10:56",CALL,2,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",NULL
279370,FEMALE,A5,1265,KE,"NORMAL CLIENT","PERSONAL BANKING","ELDORET BRANCH, ELDORET",NO,RESTRUCTURE,"2020-10-23 12:25",CALL,1,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o19D e0F",KES,"LOAN - ASSET FINANCE",NULL
279499,MALE,A5,1855,KE,"NORMAL CLIENT","PERSONAL BANKING","THIKA BRANCH, THIKA",NO,PTP,"2021-04-16 15:38",CALL,NULL,HP,"PERSONAL BANKING",A5,"PLATINUM BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
280663,MALE,A5,3005,KE,"NORMAL CLIENT","PERSONAL BANKING","CHANGAMWE BRANCH, MOMBASA",NO,PTP,"2021-04-08 15:08",CALL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",NULL
281294,MALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",YES,RESTRUCTURE,"2020-11-17 08:58",CALL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CLOSE,"e0Y e1M e0W o5D e0F",KES,,NULL
281490,MALE,A5,3250,KE,"NORMAL CLIENT","PERSONAL BANKING","MOI AVENUE BRANCH, MOMBASA",NO,PTP,"2020-12-23 16:20",CALL,NULL,HP,"PERSONAL BANKING",A5,"PLATINUM BANKING",CLOSE,"e0Y e1M e0W o20D e0F",KES,,NULL
282157,MALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","THIKA BRANCH, THIKA",NO,PTP,"2020-12-04 14:56",EMAIL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CLOSE,"e0Y e1M e0W o25D e0F",KES,,NULL
282477,MALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","RIVERSIDE BRANCH",NO,PTP,"2021-02-12 11:17",EMAIL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",NULL
285197,MALE,B11,4805,KE,"NORMAL CLIENT","PERSONAL BANKING","JUNCTION BRANCH",NO,RESTRUCTURE,"2021-02-26 09:07",CALL,NULL,HP,"PERSONAL BANKING",B11,"CREDIT COLLECTIONS",CLOSE,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",NULL
285412,MALE,B20,4440,KE,"NORMAL CLIENT","PERSONAL BANKING","MERU BRANCH",NO,RESTRUCTURE,"2020-11-11 12:36",CALL,NULL,HP,"PERSONAL BANKING",B20,"CREDIT COLLECTIONS",CLOSE,"e0Y e1M e0W o8D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
285447,MALE,B20,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,RESTRUCTURE,"2020-11-19 10:01",CALL,NULL,HP,"PERSONAL BANKING",B20,"CREDIT COLLECTIONS",EXPIRED,"e0Y e1M e0W o23D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
285673,MALE,A5,3250,KE,"NORMAL CLIENT","PERSONAL BANKING","CITY CENTRE BRANCH",NO,NONE,"2020-11-12 15:26:46",NONE,1,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
286473,FEMALE,B10,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,RESTRUCTURE,"2020-10-19 08:52",CALL,NULL,HP,"PERSONAL BANKING",B10,"CREDIT COLLECTIONS",CLOSE,"e0Y e1M e0W o18D e0F",KES,,NULL
289942,MALE,B11,2405,KE,"NORMAL CLIENT","PERSONAL BANKING","KAREN OFFICE PARK",NO,NONE,"2021-10-08 18:06:12",NONE,1,HP,"PERSONAL BANKING",B11,"PLATINUM BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
292863,MALE,B9,2405,KE,"Rts Mail/New Address Required","PERSONAL BANKING","ELDORET BRANCH, ELDORET",NO,NONE,"2021-10-08 18:06:12",NONE,1,HP,"PERSONAL BANKING",B9,"GOLD BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
294118,MALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","GALLERIA MALL, NAIROBI",NO,PTP,"2021-04-28 12:59",CALL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
295180,FEMALE,B10,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","THIKA ROAD MALL BRANCH",NO,RESTRUCTURE,"2020-10-16 11:31",CALL,1,HP,"PERSONAL BANKING",B10,"CREDIT COLLECTIONS",CURRENT,"e0Y e1M e0W o14D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
297093,FEMALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","THIKA ROAD MALL BRANCH",NO,PTP,"2021-04-06 15:15",EMAIL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W e0D e0F",KES,"Saloon Cars",NULL
298312,MALE,A5,2205,KE,"Rts Mail/New Address Required","PERSONAL BANKING","NCBA HOUSE",NO,RESTRUCTURE,"2020-11-13 13:08",CALL,1,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o10D e0F",KES,"LOAN - ASSET FINANCE",NULL
300101,MALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","NAKURU BRANCH",NO,PTP,"2021-06-14 15:06",CALL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
301493,MALE,A5,2405,KE,"NORMAL CLIENT","PERSONAL BANKING","THIKA ROAD MALL BRANCH",NO,PTP,"2021-06-02 16:14",CALL,4,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
302139,MALE,B11,3020,KE,"NORMAL CLIENT","PERSONAL BANKING","THIKA BRANCH, THIKA",NO,RESTRUCTURE,"2020-10-16 14:43",CALL,1,HP,"PERSONAL BANKING",B11,"CREDIT COLLECTIONS",CLOSE,"e0Y e1M e0W o10D e0F",KES,"LOAN - ASSET FINANCE",NULL
302201,FEMALE,B9,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","NAKURU BRANCH",NO,PTP,"2021-04-07 16:55",CALL,NULL,HP,"PERSONAL BANKING",B9,"GOLD BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
302464,FEMALE,B9,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","KISII BRANCH",NO,NONE,"2021-10-08 18:06:12",NONE,1,HP,"PERSONAL BANKING",B9,"GOLD BANKING",EXPIRED,"e0Y e1M e0W o26D e0F",KES,"LOAN - ASSET FINANCE",NULL
303706,MALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","KISII BRANCH",NO,PTP,"2021-01-28 09:17",CALL,1,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CLOSE,"e0Y e1M e0W o14D e0F",KES,"LOAN - ASSET FINANCE",NULL
303729,MALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","NAKURU BRANCH",NO,NONE,"2021-10-08 18:06:12",NONE,1,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"Commercial Vehicles",REPOSSESSION
303940,MALE,A5,2405,KE,"NORMAL CLIENT","PERSONAL BANKING","NAROK BRANCH",NO,PTP,"2021-01-28 09:54",CALL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
304481,MALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,PTP,"2021-03-29 14:23",EMAIL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
304624,MALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","THIKA BRANCH, THIKA",NO,NONE,"2020-11-12 15:26",NONE,1,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o11D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
305017,MALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","PRESTIGE BRANCH",NO,PTP,"2020-12-02 14:38",CALL,1,HP,"PERSONAL BANKING",A5,"GO BANKING",CLOSE,"e0Y e1M e0W o25D e0F",KES,,NULL
305500,MALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","PRESTIGE BRANCH",NO,PTP,"2021-09-03 08:54:44",CALL,4,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o22D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
305632,MALE,B10,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","ELDORET BRANCH, ELDORET",NO,RESTRUCTURE,"2020-11-11 12:46",CALL,NULL,HP,"PERSONAL BANKING",B10,"CREDIT COLLECTIONS",CLOSE,"e0Y e1M e0W o26D e0F",KES,"LOAN - ASSET FINANCE",NULL
305957,FEMALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,RESTRUCTURE,"2020-11-23 12:40",CALL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",NULL
306190,MALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,RESTRUCTURE,"2020-10-12 15:43",CALL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
306456,MALE,A5,4805,KE,"NORMAL CLIENT","PERSONAL BANKING","KENYATTA AVENUE",NO,RESTRUCTURE,"2020-10-12 13:14",CALL,1,HP,"PERSONAL BANKING",A5,"PLATINUM BANKING",CLOSE,"e0Y e1M e0W o16D e0F",KES,,NULL
306965,MALE,A5,3250,KE,"NORMAL CLIENT","PERSONAL BANKING","ELDORET BRANCH, ELDORET",NO,PTP,"2021-02-01 11:14",CALL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o27D e0F",KES,"LOAN - ASSET FINANCE",NULL
307127,MALE,B10,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","KISII BRANCH",NO,RESTRUCTURE,"2020-10-12 15:22",CALL,1,HP,"PERSONAL BANKING",B10,"CREDIT COLLECTIONS",CURRENT,"e0Y e1M e0W o22D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
307487,MALE,A5,2405,KE,"NORMAL CLIENT","PERSONAL BANKING","KISII BRANCH",NO,PTP,"2021-01-19 12:17",EMAIL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CLOSE,"e0Y e1M e0W o8D e0F",KES,,NULL
307681,FEMALE,B11,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","PRESTIGE BRANCH",NO,PTP,"2020-12-01 12:25",CALL,NULL,HP,"PERSONAL BANKING",B11,"CREDIT COLLECTIONS",CLOSE,"e0Y e1M e0W o8D e0F",KES,"LOAN - ASSET FINANCE",NULL
308251,FEMALE,A5,2410,KE,"NORMAL CLIENT","PERSONAL BANKING","SAMEER PARK BRANCH",NO,"Un-REACHABLE RPO","2020-10-27 11:26",CALL,1,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
308270,MALE,A5,2405,KE,"NORMAL CLIENT","PERSONAL BANKING","THIKA BRANCH, THIKA",NO,PTP,"2021-01-19 11:08",CALL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CLOSE,"e0Y e1M e0W o7D e0F",KES,"LOAN - ASSET FINANCE",NULL
308501,FEMALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,PTP,"2020-12-01 15:22",CALL,NULL,CORMMERCIAL,"PERSONAL BANKING",A5,"GOLD BANKING",PENDING.CLOSURE,"e0Y e1M e0W o7D e0F",KES,"LOAN - COMMERCIAL",NULL
309454,FEMALE,B10,4430,KE,"NORMAL CLIENT","PERSONAL BANKING","KISII BRANCH",NO,RESTRUCTURE,"2020-11-03 12:53",CALL,NULL,HP,"PERSONAL BANKING",B10,"CREDIT COLLECTIONS",EXPIRED,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
309570,MALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","EMBAKASI BRANCH",YES,RESTRUCTURE,"2020-10-23 11:15",CALL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CLOSE,"e0Y e1M e0W o21D e0F",KES,,NULL
310904,MALE,A5,1898,KE,"NORMAL CLIENT","PERSONAL BANKING","THIKA ROAD MALL BRANCH",NO,PTP,"2021-01-11 13:27",EMAIL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CLOSE,"e0Y e1M e0W o4D e0F",KES,,NULL
310946,MALE,B10,3250,KE,"NORMAL CLIENT","PERSONAL BANKING","KENYATTA AVENUE",NO,PTP,"2021-01-12 15:01",EMAIL,2,HP,"PERSONAL BANKING",B10,"CREDIT COLLECTIONS",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
311033,MALE,B11,1835,KE,"NORMAL CLIENT","PERSONAL BANKING","KISII BRANCH",NO,RESTRUCTURE,"2020-10-23 12:05",CALL,NULL,HP,"PERSONAL BANKING",B11,"CREDIT COLLECTIONS",CLOSE,"e0Y e1M e0W o20D e0F",KES,,NULL
311072,MALE,A5,1265,KE,"NORMAL CLIENT","PERSONAL BANKING","NAKURU BRANCH",NO,Un-REACHABLE,"2020-10-14 10:24",CALL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o13D e0F",KES,"LOAN - ASSET FINANCE",NULL
311143,MALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","JUNCTION BRANCH",NO,PTP,"2020-09-29 10:46",CALL,1,HP,"PERSONAL BANKING",A5,"GO BANKING",CLOSE,"e0Y e1M e0W o28D e0F",KES,,NULL
311436,MALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","KILIMANI BRANCH",NO,PTP,"2021-01-06 08:10",EMAIL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CLOSE,"e0Y e1M e0W oLD e0F",KES,,NULL
311556,MALE,A5,3478,KE,"NORMAL CLIENT","PERSONAL BANKING","KISUMU BRANCH",NO,PTP,"2021-03-09 15:04",CALL,2,HP,"PERSONAL BANKING",A5,"SME BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",NULL
311603,MALE,A5,3250,KE,"NORMAL CLIENT","PERSONAL BANKING","KISII BRANCH",NO,NONE,"2020-11-12 15:26",NONE,1,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
311656,MALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","KILIMANI BRANCH",NO,PTP,"2020-12-22 12:21",EMAIL,1,HP,"PERSONAL BANKING",A5,"GO BANKING",CLOSE,"e0Y e1M e0W o13D e0F",KES,,NULL
311774,MALE,B10,4205,KE,"NORMAL CLIENT","PERSONAL BANKING","KISII BRANCH",NO,RESTRUCTURE,"2020-10-28 09:00",CALL,NULL,HP,"PERSONAL BANKING",B10,"CREDIT COLLECTIONS",CURRENT,"e0Y e1M e0W o30D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
311854,FEMALE,B20,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","NAKURU BRANCH",NO,RESTRUCTURE,"2020-11-20 11:37",CALL,NULL,HP,"PERSONAL BANKING",B20,"CREDIT COLLECTIONS",EXPIRED,"e0Y e1M e0W o8D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
311862,MALE,A5,3435,KE,"CLOSED ACCOUNT","PERSONAL BANKING","NCBA HOUSE",NO,RESTRUCTURE,"2021-01-06 11:42",CALL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CLOSE,"e0Y e1M e0W o4D e0F",KES,,NULL
311914,MALE,A5,4260,KE,"CLOSED ACCOUNT","PERSONAL BANKING","PRESTIGE BRANCH",NO,NONE,"2020-11-12 15:26",NONE,1,HP,"PERSONAL BANKING",A5,"GO BANKING",CLOSE,"e0Y e1M e0W o25D e0F",KES,,NULL
311942,MALE,B9,2405,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,PTP,"2021-03-05 13:21",CALL,NULL,HP,"PERSONAL BANKING",B9,"GOLD BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
311990,MALE,A5,3005,KE,"NORMAL CLIENT","PERSONAL BANKING","NAKURU BRANCH",NO,PTP,"2021-04-19 09:59",CALL,3,HP,"PERSONAL BANKING",A5,"GOLD BANKING",PENDING.CLOSURE,"e0Y e1M e0W o27D e0F",KES,"LOAN - ASSET FINANCE",NULL
312009,MALE,A5,1265,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,PTP,"2021-03-17 10:37",CALL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",EXPIRED,"e0Y e1M e0W o28D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
312102,MALE,A5,1845,KE,"NORMAL CLIENT","PERSONAL BANKING","THIKA ROAD MALL BRANCH",NO,PTP,"2021-04-16 15:48",CALL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
312108,MALE,A5,3025,KE,"NORMAL CLIENT","PERSONAL BANKING","JUNCTION BRANCH",NO,PTP,"2021-04-15 17:22",EMAIL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CLOSE,"e0Y e1M e0W o2D e0F",KES,,NULL
312201,MALE,B9,3025,KE,"NORMAL CLIENT","PERSONAL BANKING","BURU BURU BRANCH",NO,PTP,"2021-04-21 09:56:08",EMAIL,5,HP,"PERSONAL BANKING",B9,"BRANCH OPERATIONS",CURRENT,"e0Y e1M e0W o8D e0F",KES,"LOAN - ASSET FINANCE",NULL
312588,FEMALE,A5,2410,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,RESTRUCTURE,"2020-10-19 16:21",CALL,1,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CLOSE,"e0Y e1M e0W o8D e0F",KES,,NULL
312629,MALE,B11,3465,KE,"NORMAL CLIENT","PERSONAL BANKING","RONGAI BRANCH",NO,RESTRUCTURE,"2020-10-26 09:47",CALL,1,HP,"PERSONAL BANKING",B11,"CREDIT COLLECTIONS",CLOSE,"e0Y e1M e0W o28D e0F",KES,"LOAN - ASSET FINANCE",NULL
312655,MALE,B9,1265,KE,"NORMAL CLIENT","PERSONAL BANKING","PRESTIGE BRANCH",NO,PTP,"2021-01-12 15:16",EMAIL,NULL,HP,"PERSONAL BANKING",B9,"CREDIT COLLECTIONS",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",NULL
312768,MALE,A5,3250,KE,"NORMAL CLIENT","PERSONAL BANKING","KISII BRANCH",NO,PTP,"2021-04-09 10:01",EMAIL,2,HP,"PERSONAL BANKING",A5,"GOLD BANKING",PENDING.CLOSURE,"e0Y e1M e0W o2D e0F",KES,"LOAN - ASSET FINANCE",NULL
312839,MALE,B9,3025,KE,"NORMAL CLIENT","PERSONAL BANKING","KISII BRANCH",NO,PTP,"2021-07-29 11:43:09",CALL,1,HP,"PERSONAL BANKING",B9,"GOLD BANKING",CURRENT,"e0Y e1M e0W o23D e0F",KES,"LOAN - ASSET FINANCE",NULL
313199,FEMALE,B11,1830,KE,"NORMAL CLIENT","PERSONAL BANKING","CITY CENTRE BRANCH",NO,RESTRUCTURE,"2020-10-29 12:43",CALL,NULL,HP,"PERSONAL BANKING",B11,"CREDIT COLLECTIONS",CLOSE,"e0Y e1M e0W o4D e0F",KES,"LOAN - ASSET FINANCE",NULL
313402,MALE,B9,2110,KE,"NORMAL CLIENT","PERSONAL BANKING","KAREN OFFICE PARK",NO,PTP,"2021-03-10 08:23:29",EMAIL,2,HP,"PERSONAL BANKING",B9,"GO BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
313674,MALE,A5,1265,KE,"NORMAL CLIENT","PERSONAL BANKING","ELDORET BRANCH, ELDORET",NO,PTP,"2021-06-10 16:11",CALL,1,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o28D e0F",KES,"LOAN - ASSET FINANCE",NULL
313697,MALE,B9,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,NONE,"2020-11-12 15:26:46",NONE,1,HP,"PERSONAL BANKING",B9,"GO BANKING",EXPIRED,"e0Y e1M e0W o17D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
313699,MALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","THIKA ROAD MALL BRANCH",NO,RESTRUCTURE,"2020-11-18 13:33",CALL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CLOSE,"e0Y e1M e0W o23D e0F",KES,,NULL
313710,MALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","KILIMANI BRANCH",NO,NONE,"2020-11-12 15:26",NONE,1,HP,"PERSONAL BANKING",A5,"GO BANKING",CLOSE,"e0Y e1M e0W o30D e0F",KES,"LOAN - ASSET FINANCE",NULL
313878,MALE,A5,3250,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,PTP,"2021-01-27 11:21",EMAIL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W e0D e0F",KES,"Commercial Vehicles",NULL
313946,MALE,B10,1265,KE,"NORMAL CLIENT","PERSONAL BANKING","NAKURU BRANCH",NO,RESTRUCTURE,"2020-11-18 11:16",CALL,NULL,HP,"PERSONAL BANKING",B10,"CREDIT COLLECTIONS",CLOSE,"e0Y e1M e0W o22D e0F",KES,"LOAN - ASSET FINANCE",NULL
313976,FEMALE,B20,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,RESTRUCTURE,"2020-10-22 15:51",CALL,1,HP,"PERSONAL BANKING",B20,"CREDIT COLLECTIONS",PENDING.CLOSURE,"e0Y e1M e0W o3D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
314036,MALE,A5,1265,KE,"NORMAL CLIENT","PERSONAL BANKING","KISII BRANCH",NO,RESTRUCTURE,"2020-11-18 09:23",CALL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CLOSE,"e0Y e1M e0W o20D e0F",KES,,NULL
314041,MALE,B11,1265,KE,"NORMAL CLIENT","PERSONAL BANKING","THIKA BRANCH, THIKA",NO,RESTRUCTURE,"2020-11-18 13:22",CALL,1,HP,"PERSONAL BANKING",B11,"CREDIT COLLECTIONS",CLOSE,"e0Y e1M e0W o23D e0F",KES,"LOAN - ASSET FINANCE",NULL
314317,FEMALE,B10,1830,KE,"NORMAL CLIENT","PERSONAL BANKING","KISII BRANCH",NO,RESTRUCTURE,"2020-11-03 12:55:30",CALL,1,HP,"PERSONAL BANKING",B10,"CREDIT COLLECTIONS",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
314424,FEMALE,B9,1845,KE,"NORMAL CLIENT","PERSONAL BANKING","KISII BRANCH",NO,PTP,"2021-04-15 10:06",CALL,NULL,HP,"PERSONAL BANKING",B9,"GOLD BANKING",CURRENT,"e0Y e1M e0W o1D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
314457,MALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,RESTRUCTURE,"2020-10-16 15:37",CALL,1,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CLOSE,"e0Y e1M e0W o10D e0F",KES,,NULL
